name,AngelList_website,tagline
eGenius Founders,https://angel.co/company/egenius-founders,Venture Builder
Hero,https://angel.co/company/hero-4,The Digital Handyman
24 Proof,https://angel.co/company/24-proof,We run #hackathon platform and #freelance #developer shop
A Carrot,https://angel.co/company/a-carrot-1,Quora for math
Blue Vigil,https://angel.co/company/blue-vigil,Keeping drones aloft for an indefinite duration 
Only4Stars I.S.E.C.,https://angel.co/company/only4stars-i-s-e-c,Modern take on a global football agency. 
Machinam,https://angel.co/company/machinam,Engaging digital scenario-based maths resources
HelpHive,https://angel.co/company/helphive,
AppVillage,https://angel.co/company/appvillage,The AppVillage is a community of entrepreneurs created to incubate and market applications
CandyCam Multimedia Robotics,https://angel.co/company/candycam-multimedia-robotics,Robotic tools for filmmakers.
BoxCat,https://angel.co/company/boxcat-1,Indie games collaboration micropublishing
Autography,https://angel.co/company/autography,Personalize & Autograph Digital Content
Composeright Software,https://angel.co/company/composeright-software-1,Re-writing the way we write in education
ADE,https://angel.co/company/ade-1,Data Analytics for Amazon Sellers
Vahalo,https://angel.co/company/stms,Infomation Management the way YOU want it
AudioTrip,https://angel.co/company/audiotrip,Local stories mobile guide
Shopilist,https://angel.co/company/shopilist,Travel shopping planning
SquadFusion,https://angel.co/company/squadfusion,Registration and membership management software for leagues and clubs
Earth Accounting,https://angel.co/company/earth-accounting,Sustainable shopping made easy
Xylem,https://angel.co/company/xylem-1,Revolutionary mentor application
Olio City,https://angel.co/company/olio-city,Netflix for city discovery
FanZcall Media,https://angel.co/company/fanzcall-1,"Immersive, real-time sports engagement app"
AMP Robotics,https://angel.co/company/amp-robotics,Robotics for Recycling
Intralogue,https://angel.co/company/intralogue,An online research platform for creatives
Arthur,https://angel.co/company/joinarthur,Transform store associates into cross-channel marketers to boost spending & lifetime value
SushiVid,https://angel.co/company/sushivid,SushiVid connects brands to influencers for sponsorships
KenD Technologies,https://angel.co/company/kend,Medical VR Platform
Programmr,https://angel.co/company/programmr,We conduct coding contests and place the best programmers at startups in Silicon Valley. 
Venddo,https://angel.co/company/venddo,We  find your right audience on Twitter
UserEvents,https://angel.co/company/userevents,"Making big data actionable, in an agile way."
SportsCstr,https://angel.co/company/sportscstr,Capturing fans passion for sports
211Tracker,https://angel.co/company/211tracker,Tracking Consumer engagement on products that are on display in a retail environment. 
Sfilatino,https://angel.co/company/sfilatino,Democratic Italian Revolutionary Meals
PRISM,https://angel.co/company/prism-2,"Reat Time Fatigue Measurement, Monitoring and Mitigating"
WikiVideo,https://angel.co/company/wikivideo,
Vgulp,https://angel.co/company/vgulp,The www of drinking - What to drink | where to drink | ways to drink
KeepUp,https://angel.co/company/keepup-1,Kayak for social media
Socialeyes,https://angel.co/company/socialeyes,Spontaneous activities nearby
CrowdInvest,https://angel.co/company/crowdinvest-1,Democratizing the asset management business by crowdsourcing the construction of ETF's.
L.O.A.F.,https://angel.co/company/l-o-a-f,"Money is trust, credit is social, character is collateral"
Counterfy,https://angel.co/company/counterfy,Protects consumers by unmasking online counterfeits 
Viddid,https://angel.co/company/viddid,Social Video Convergence
Witnex.com,https://angel.co/company/witnex-com,Bringing expert solutions to our litigation clients
SWX Technologies,https://angel.co/company/swx-technologies-1,Sports Wagering Exchange
Groopti,https://angel.co/company/groopti,Social eCommerce Meets Furniture
Hippily,https://angel.co/company/hippily,A marketplace for women to discover and buy curated fashion from unbranded sellers
The Profile Business,https://angel.co/company/the-profile-business-1,"PEOPLE, CUSTOMER & DOCUMENT  DECISION SUPPORT: AT A CLICK "
Natural Path Media,https://angel.co/company/natural-path-media,
soZZial,https://angel.co/company/sozzial,GAMEbling = (Social + Gamified) Gaming
Digital Cowboys,https://angel.co/company/digital-cowboys,Hired Hands for the 21st Century
SmartExposeé,https://angel.co/company/smartexposee-1,Mobile Magazine marketplaces Network
eQmeet,https://angel.co/company/eqmeet,Augmented reality at work. Helping the world have better meetings
Test Precision,https://angel.co/company/test-precision,Adaptive SAT/ACT preparation software
Telller,https://angel.co/company/telller,Instagram + WhatsApp 
vreba,https://angel.co/company/vreba,The Real Estate Acquisition Application for Consumers
Curb,https://angel.co/company/curb-1,AI to help you eat smarter and lose weight. 
Dormzy,https://angel.co/company/dormzy,
GoToInterview,https://angel.co/company/gotointerview,Video Interviewing For Employers With High-Turnover
GrabOn,https://angel.co/company/grabon-in,India's Largest Couponing Company! Check out our new home at https://goo.gl/C6v3Kn!
Venomyx Therapeutics,https://angel.co/company/venomyx-therapeutics,Engineered Antitoxins
Applause,https://angel.co/company/applausetv,The Leading Live Stream Influencer Network
DenDen,https://angel.co/company/denden,We help shop owners increase sales through visibility on maps.
Samurai,https://angel.co/company/samurai-2,Turning data into action
Healthcare Pioneers,https://angel.co/company/healthcare-pioneers-1,Digital Health Accelerator
Apothecarry Brands,https://angel.co/company/apothecarry-brands,luxury cannabis humidor
Ecobee Advanced Technologies,https://angel.co/company/ecobee-advanced-technologies,
Impactscool,https://angel.co/company/impactscool,Free education on impactcs from exponential technologies disruption
SalesChoice,https://angel.co/company/saleschoice,Smarter Sales Prediction Analytics Leveraging AI
Yushino,https://angel.co/company/yushino,The Words with Friends of Numbers
Tradefor,https://angel.co/company/tradefor,Collection of Markets specializing in DeFi
Equals6,https://angel.co/company/equals6,Student professional social network
FashionLoyal,https://angel.co/company/fashionloyal,Platform that creates focused social networks
Yellow Jacket,https://angel.co/company/yellow-jacket-1,Taser meets Otter Box
Myhub,https://angel.co/company/myhub,"Fast, easy way to plan social events and collect money from friends."
Proteus VR Labs,https://angel.co/company/proteus-labs,Virtual Reality accessible for everyone
TourMatters,https://angel.co/company/tourmatters,Simplifying research for experiential travel
Tome Software,https://angel.co/company/tome-software,Innovation for the Internet of Things
QuizTix,https://angel.co/company/quiztix,Collectable Quiz Games
Ikarus,https://angel.co/company/ikarus-ai,AI Platform for business process automation
eCoinConcepts - BitStash,https://angel.co/company/ecoinconcepts-bitstash,Bitcoin BIP32 Hardware Security Module
Stefanka,https://angel.co/company/stefanka-lingerie,Personalized clothing recommendations using 3D scanning
Unify Water,https://angel.co/company/unify-water,"Buy A Bottle, GIVE A Gallon!"
SeeYouAll,https://angel.co/company/seeyouall-1,Mobile app that helps to get together and hangout in the real life
OACP S.R.L.,https://angel.co/company/oncology-and-cytogenetic-products,Fast Laboratory Diagnostics
Dialogues,https://angel.co/company/dialogues-1,
Diddli,https://angel.co/company/diddli-s-a-c, E learning platform for college students
Booster,https://angel.co/company/booster-tv,"Live, Interactive Shopping"
Hidden Reflex,https://angel.co/company/hidden-reflex,The Epic Privacy Browser - a private alternative to chrome.  
Room 21 Media,https://angel.co/company/room-21-media,"We Produce Film, TV, and Concerts using Social Platforms"
Furnesh,https://angel.co/company/furnesh,Furnesh.com makes it easy to purchase the products featured in home design magazines.
Orbital Sciences,https://angel.co/company/orbital-sciences,
WorkWith.me,https://angel.co/company/workwith-me,WorkWith.me is where friends help friends get great opportunities and gain respect.
Mobisy,https://angel.co/company/mobisy,'Mobile first' Retail Commerce
ChattRiv Productions,https://angel.co/company/chattriv-productions,"SE US Entertainment company filming tv shows, reality shows, & films in based Southeast."
dxcare,https://angel.co/company/dxcare,"Secure social media platform, connecting caregivers and healthcare organizations"
TheraNest,https://angel.co/company/theranest,Mental Health & Social Service EMR/Practice Mgt Software
GoBreakTheIce,https://angel.co/company/gobreaktheice,Date through recommendations instead!
Frogify,https://angel.co/company/frogify,the new definition of internet shopping
SharingCounts,https://angel.co/company/sharingcounts,Linkedin for the Giving world!
CrowdBoarders,https://angel.co/company/crowdboarders,Social Investing Network
Interactive Web Concepts,https://angel.co/company/interactive-web-concepts,
Innovative Time Solutions,https://angel.co/company/innovative-time-solutions,Availability of Things (AoT)
UsabilityTools,https://angel.co/company/usabilitytools,"Analytics tell you where people leave your website, UsabilityTools tells you why."
Thingle.me,https://angel.co/company/thingleme,Turn physical objects into a captive channel to deliver e-commerce and customer support
BayaniHealth,https://angel.co/company/bayanihealth,Instant Healthcare Coverage For The Underserved Markets
Copilot Networks,https://angel.co/company/copilot-networks,Collaborative mobile device management for schools and parents
dubsquad,https://angel.co/company/dubster-co,Video social network
MinorityFinance,https://angel.co/company/minorityfinance,Crowdfunding for women and minority firms.
Multimorphic,https://angel.co/company/multimorphic,High-tech modular pinball platform merged with video game interactions
MDCapsule,https://angel.co/company/mdcapsule-1,Create Your Online Health and Wellness Community
Greenteaspoon,https://angel.co/company/greenteaspoon,Greenteaspoon is a life science company improving digestive health through the microbiome.
Curator,https://angel.co/company/curator-1,Building the best mobile presentation tool
AnoSearch,https://angel.co/company/anosearch,People Search Engine & Social Media Search
Biosynq,https://angel.co/company/biosynq,Redefining how you get help
HemoGenyx,https://angel.co/company/hemogenyx,"New treatment for blood diseases, such as leukemia and lymphoma."
WEBBU.NET,https://angel.co/company/webbu-net,"Serial Entrepreneurship, Internet, 4th gen networks, IOT and the 6th Sense!"
SuperHi,https://angel.co/company/superhi,High quality training for the creative industries
Roder.in,https://angel.co/company/instacab,"The next-gen transportation system in India. Save upto 60% than market, with Roder."
Hip Chick Farms,https://angel.co/company/hip-chick-farms,Real good chicken
Bloopit,https://angel.co/company/bloopit,YouTube's Best in 22 Seconds or Less
weedeel,https://angel.co/company/weedeel,"App, Social business, sharing and referral, replacing craigslist by ""brokering time"" "
Dipublica,https://angel.co/company/dipublica,Digital Content & Publishing
GenoFAB,https://angel.co/company/genofab,Engineering Biological Discoveries
Digital Outlaws,https://angel.co/company/digital-outlaws,Building Startup Ecosystems for Governments
Meetly,https://angel.co/company/meetlyinc,Meet new People
RentalsWorldwide.com,https://angel.co/company/rentalsworldwide-com,"The ""Uberization"" of the Rentals Industry."
RockStack Capital,https://angel.co/company/charles-francis-properties,Real estate & venture capital 
mobXS,https://angel.co/company/mobxs,App Discovery through Influencers
LabForSure.com,https://angel.co/company/labforsure-com,LabForSure is a lab test aggregation platform
Hoperator,https://angel.co/company/hoperator,Messaging software for travel and hospitality
frestyl,https://angel.co/company/frestyl,Promote and discover music events
Intent,https://angel.co/company/intent,
Matchbook,https://angel.co/company/matchbook,
SellSimple,https://angel.co/company/sellsimple,Kayak for Selling on P2P Marketplaces
AskingPoint,https://angel.co/company/askingpoint,The Next Generation in Mobile App Monetization And Cross Promotion
Zelgor,https://angel.co/company/zelgor,Building Epic Mobile Games
Embrace,https://angel.co/company/embrace-1,Authentic Customer Relationships
IT Central Station,https://angel.co/company/it-central-station,Leading Review Site for Enterprise Tech
Vantage Sports,https://angel.co/company/vantage-sports,The Sports Intelligence Platform
ManagerComplete,https://angel.co/company/managercomplete,Operations software for franchises
Shoto,https://angel.co/company/shoto,Get the photos you missed
Medlio,https://angel.co/company/medlio,Medlio alleviates the pain of visiting the doctor.
Healint,https://angel.co/company/healint,High-relevance data for health treatments evaluation
StatHat,https://angel.co/company/stathat-2,Track custom stats
Love & Robots,https://angel.co/company/love-robots,Customizable 3D Printed Jewellery Platform
Escala.vc,https://angel.co/company/escala-vc,Latin America Early Stage Venture Capital
Rocket.La,https://angel.co/company/rocket-la,Connecting the right millennial with the best credit that they can afford
Kollecto,https://angel.co/company/kollecto,Tinder for Art
SpringRole,https://angel.co/company/springrole,Professional Network on the blockchain
Strobe Labs,https://angel.co/company/strobe-labs,Rock n roll fueled lovechild of Ticketmaster & Palantir.
Reppify,https://angel.co/company/reppify,Social Referrals for Hiring and Sales
LiftDNA,https://angel.co/company/liftdna,Publisher Yield Optimizer: Dynamic Auction of Ad Inventory
SceneChat,https://angel.co/company/scenechat,"Enables brands, marketers, and educators to creative interactive social video in minutes."
Zulama,https://angel.co/company/zulama,Zulama brings computer science education to all teenagers through game design.
Hoseanna,https://angel.co/company/hoseanna,"Buying pantyhose doesn't have to be a pain. Hoseanna, Delivery on a Tight Schedule."
Ozonetel Systems,https://angel.co/company/ozonetel-systems,Cloud Telephony Service Provider-Disrupting the voice market(Billion calls & counting)
Fanwards,https://angel.co/company/fanwards,CLOSED - Gamification platform rewarding fans for their loyalty on social networks
Zentact,https://angel.co/company/zentact,
LastRoom,https://angel.co/company/lastroom,Same Day Hotel Booking
Of Course Meals,https://angel.co/company/of-course-meals,Ready-to-make meals. Delivered. Now it's easy for busy families to have home-cooked meals.
TalkSession,https://angel.co/company/talksession,Technology-Enabled Access to Mental Health Care
CosmoMD,https://angel.co/company/cosmomd,LinkedIn + Opentable for the Cash Paying Healthcare patients
Fohr,https://angel.co/company/fohr-card,Sponsored content marketplace 
Tipsi,https://angel.co/company/tipsi,Personal & Local Mobile Sommelier
AirCast Mobile,https://angel.co/company/aircast-mobile-1,Big Moments Deserve The Big Screen
GripeO | ReSolve Social,https://angel.co/company/gripeo,Customer Service & Review Aggregation Platform
HelpHub,https://angel.co/company/helphub,Social learning platform
Useful,https://angel.co/company/useful-2,Better Job Management
Odd Networks,https://angel.co/company/oddnetworks,Wordpress for TV!
The New Tropic,https://angel.co/company/the-new-tropic,Experiential media for the world's curious locals.
StuffBuff,https://angel.co/company/stuffbuff,If Adsense and Amazon had a love child
Pushkart,https://angel.co/company/pushkart,"Facebook for Merchants & Neighborhood Residents w/ interest target algo, Social NetworthTM"
sharypic,https://angel.co/company/sharypic,Photo sharing platform for events
Tellmetwin,https://angel.co/company/tellmetwin,Discover Entertainment - ask your twins
Gucash,https://angel.co/company/gucash-2,Making digital content accessible in Latin America
App Press,https://angel.co/company/app-press,Building the best mobile apps in the world
Nearly Newlywed,https://angel.co/company/nearlynewlywed,Amazon for Weddings
Muzeek,https://angel.co/company/muzeek,Beautiful technology for the live music industry
Telnexus,https://angel.co/company/telnexus,"Telnexus is a startup communication service provider based in Berkeley, CA"
Women 2.0,https://angel.co/company/women-2-0,Women 2.0 is a media brand designed for the next generation of technology leaders. 
Loopport,https://angel.co/company/loopport-1,"Cloud-based sound library and audio tools for musicians, available by subscription. "
ResQ Medical,https://angel.co/company/resq-medical-2,Location Automation for Healthcare
Paradine,https://angel.co/company/paradine,A Paradigm Shift for the Business Traveler
Attract China,https://angel.co/company/attract-china-1,Leading Gateway to the Chinese Traveler
Tag.bio,https://angel.co/company/tag-bio,DIY data science in healthtech
rorrow,https://angel.co/company/rorrow,Social Lending and Renting
NeuroVigil,https://angel.co/company/neurovigil,
ZenBox,https://angel.co/company/zenbox,Turnkey Bitcoin ATM Distribution Network
DocNav,https://angel.co/company/docnav,DocNav makes it easy to navigate complex legal documents
Qcut,https://angel.co/company/qcut,manufacturing and selling clothing in all 400 sizes that bodies come in
Is That Odd,https://angel.co/company/is-that-odd,Match.com for beauty brands
Amico,https://angel.co/company/amico,Bringing Social Networks to Life with Style
Warrantylife,https://angel.co/company/warrantylife,Keeping customers for life.
MeFeedia,https://angel.co/company/mefeedia,
Mention Mobile,https://angel.co/company/mention-mobile,
Mention Mobile,https://angel.co/company/mention-mobile-1,
Tuebora,https://angel.co/company/tuebora,Intelligent Enterprise Access Governance
VideoMD Transitional Care,https://angel.co/company/videomd-transitional-care,Helping doctors and hospitals collaborate on patient care
CSRware,https://angel.co/company/csrware,"Cloud supply chain compliance, conflict minerals risks mgmt"
StreetCred Software,https://angel.co/company/streetcred-software,Predictive fugitive and gang intelligence & offender management
Schoolfy,https://angel.co/company/schoolfy,What Youtube is to videos Schoolfy is to Knowledge capsules
Sympler,https://angel.co/company/sympler,Symper unlocks deep consumer insight through conversation technology
Life Project,https://angel.co/company/life-project,Asia’s first family focused ecommerce portal
Peekaboo Moments,https://angel.co/company/peekaboo-moments,Capture the growth journey from birth to age 18.
Textile-Based Delivery,https://angel.co/company/textile-based-delivery,Medication embedded Fabrics
Balcony,https://angel.co/company/balcony,Referrals for Realtors - For the 2.3M annual home sales totaling $432B+
Houserie,https://angel.co/company/houserie,Mint.com for landlords
DreamAlliance Entertainment,https://angel.co/company/dreamalliance-entertainment,AngelList for Film
Penrose Senior Care Auditors,https://angel.co/company/penrose-senior-care-auditors,"First & Only Tech-Enabled Check-In on Seniors, Report to Families; AARP Winner 2016"
investFeed,https://angel.co/company/investfeed,The World's First Cryptocurrency Social Investment Network
Big River,https://angel.co/company/big-river,Improved online fundraising - Shopify for non-profits
LeadFerret,https://angel.co/company/leadferret,Free B2B Data with Emails
smarterkey,https://angel.co/company/smarterkey,NEST for door locks & remote property management
fleex,https://angel.co/company/fleex,Learn English with your favorite videos
Somnarus,https://angel.co/company/somnarus,BandAid-like sleep apnea diagnostic device
Plantiga,https://angel.co/company/plantiga,human movement intelligence
Boatyard,https://angel.co/company/boatyard,Boat Services On-Demand
Wholesalefund,https://angel.co/company/wholesalefund-1,
Zaka-Powering ProductSpot & iHeartLocal.,https://angel.co/company/zaka-2,It's all about building relationships between consumers and businesses
TheRightMargin,https://angel.co/company/therightmargin,A goal-oriented writing tool that helps you finish what you write.
"Brooklinen, Inc.",https://angel.co/company/brooklinen-inc,"Simple, beautiful bedding delivered to your door"
Sriya DXI,https://angel.co/company/sriya-dxi,Digital Experience Satisfaction Benchmark Index
GiveToken,https://angel.co/company/givetoken,Candidate Engagement -- Recruiting in a matter of minutes
Youth Business USA,https://angel.co/company/youth-business-usa,A business accelerator for underserved young entrepreneurs
Isabel,https://angel.co/company/isabel_io,Global Seeds Grown Locally.
DIVERCITY,https://angel.co/company/divercity,The worlds largest minority professional network for diversity & inclusion recruiting
Decorator,https://angel.co/company/decorator,Platform to crowdsource interior design
Vireo Labs,https://angel.co/company/vireo-labs,Building a career matchmaking application and recruitment marketing platform.
FitKey,https://angel.co/company/fitkey-1,AirBnb for Fitness Studios
SimpleShowing,https://angel.co/company/simpleshowing,"SimpleShowing is the smartest, easiest way to tour and buy a home. "
Medko,https://angel.co/company/medko,The World's Doctor-Patient Marketplace
Mobypicture,https://angel.co/company/mobypicture,The first mobile photo and video sharing service in the world
EquityHealth,https://angel.co/company/equityhealth,Simplified Healthcare Solutions
OpiaTalk,https://angel.co/company/opiatalk,The Hyper-Conversion Company
Universiteplus,https://angel.co/company/universiteplus,Accredited Micro Degrees with Top-tier Universities
FASHORY,https://angel.co/company/fashory,PERSONALISED SHOPPABLE MAGAZINE
WindowsWear,https://angel.co/company/windowswear,Shop the world's fashion window displays
Facialworks,https://angel.co/company/facialworks,Disrupting the $20B Skincare Industry
Fantasy CallOut,https://angel.co/company/fantasy-callout,Fantasy Sports Gambling 
Vega Coffee,https://angel.co/company/vegacoffee,Etsy for coffee
Sonic Payments,https://angel.co/company/sonic-payments,Better Payment Solutions for Rental Platforms
OnePay,https://angel.co/company/onepay,"Pay one bill, save money. "
Tashe,https://angel.co/company/tashe,Cryptocurrency liquidity providers
Terbine,https://angel.co/company/terbine,Data marketplace for the Internet of Things
Showgo,https://angel.co/company/showgoapp,Watch TV Shows Together
Vestigo,https://angel.co/company/vestigo-adventures,Live your core values with authentic team experiences
Kitables,https://angel.co/company/kitables,Giving People the Confidence to Build 
GeoSure Global,https://angel.co/company/geosure-global-1,Worldwide Travel Safety 
FORM Lifting,https://angel.co/company/form-lifting-1,Fitbit for weightlifting
Purify Fuel,https://angel.co/company/purify-fuel-3,Nanotechnology-based Clean Energy Fuel Additive
NaturalPath Media,https://angel.co/company/naturalpath-media,
SideStripe,https://angel.co/company/sidestripe,
TUIZZI,https://angel.co/company/tuizzi,"The easiest way to buy, sell and manage Outdoor Advertising."
Sociolus,https://angel.co/company/sociolus-1,Sociolus is an innovative web design and digital marketing company.
OOBERLUXE,https://angel.co/company/ooberluxe,"OOBERLUXE is a reservation-making, order-taking, travel + virtual assistant."
You Greet,https://angel.co/company/you-greet,Mobile gift and greeting platform
1st Round Athletics,https://angel.co/company/1st-round-athletics,Performance Enhancing Athletic Apparel 
Custom College Recruiting,https://angel.co/company/custom-college-recruiting,Your college recruiting starts with us.
Golf Pipeline,https://angel.co/company/golf-pipeline,OpenTable.com & Facebook for Golf
Garageio,https://angel.co/company/garageio,Revolutionizing last mile delivery logistics with smart garage technology
Aggrigator,https://angel.co/company/aggrigator,Direct trading platform for agriculture
E-Contenta,https://angel.co/company/e-contenta-1,Analyzes people's behavior online and predicts what they buy
Solar Engineering Solutions,https://angel.co/company/solar-engineering-solutions,Pay the regular price of traditional electrical AC for Solar AC
"Runner, Inc.",https://angel.co/company/runner-2,Social enterprise granting financial aid for college students helping their communities
MobilePhire,https://angel.co/company/mobilephire,Cloud-based platform for managing mobile data usage in real time
ACLteslim,https://angel.co/company/aclteslim,On-demand Sameday Delivery Platform
York Space Systems,https://angel.co/company/york-space-systems,Spacecraft for New Space
Belle,https://angel.co/company/belle,Beauty & Health Services Where You Are
VONK,https://angel.co/company/playvonk,Slack for play
Nueva Vida Americas,https://angel.co/company/nueva-vida-americas,Health & Wellness for Corporate Value Chains
YouCloud,https://angel.co/company/youcloud,Positive Thoughts Worth Sharing
Asaas,https://angel.co/company/asaas,Cash collection and management for unbanked and underbanked small businesses
Interview Rocket,https://angel.co/company/interview-rocket,Online video interviews to pre-screen job candidates.
emazeMe,https://angel.co/company/emazeme,Social Directory
Haute,https://angel.co/company/haute,"All your brands in one place, tailored just for you. "
EventBrowse.com,https://angel.co/company/eventbrowse,Helping you find the events you want to attend
ESL Explorer,https://angel.co/company/esl-explorer,Expedia/Sabre for the $50B Language Travel Industry.
Modaffekt,https://angel.co/company/modaffekt,Modern Scandinavian Inspired Products
Golf Clubs,https://angel.co/company/golf-clubs,Fast growing golf retailer
stablish.me,https://angel.co/company/stablish-me,Matching great talents with the right job.
Flat Out of Heels,https://angel.co/company/flat-out-of-heels,"25k+ pairs sold, 175%+ YoY growth, 85%+ margins and exclusive distribution channels"
Interior.pro,https://angel.co/company/interior-pro-1,Reduce sales cycle with Augmented Reality
Cardioptimus,https://angel.co/company/cardioptimus,Embolic Protection device for use with the TAVR procedure
uPark India,https://angel.co/company/upark-india,"Park Smart, Easy and Free"
Hoods,https://angel.co/company/hoods,Twitter/Instagram for around you
inkl,https://angel.co/company/inkl-1,Creating the world's best coverage of international news and current affairs
Jibon Health Technologies,https://angel.co/company/jibon-health-technologies,Medical devices for developing countries
LabCures,https://angel.co/company/labcures,A consumer empowerment company
MyGymPals,https://angel.co/company/mygympals,Meet-up for gym goers.
New Wave Foods,https://angel.co/company/new-wave-foods,Sustainable Seafood
SmartStops.net,https://angel.co/company/smartstops-net,Next-Gen Risk Management for Stock Market Investors
Endorphin,https://angel.co/company/endorphin,Making sense of social data
Sprokk,https://angel.co/company/sprokk,Memoralize your life through voice - Download: http://bit.ly/sprokkapp
3D Digital,https://angel.co/company/3d-digital,3D movies and sports on any TV
zPerfect Gift,https://angel.co/company/zperfect-gift,A free crowd gifting and subscription data mining service.
Co.Carrot,https://angel.co/company/co-carrot,
Gratzi,https://angel.co/company/gratzi,Deepening Human Connection
idlecars,https://angel.co/company/idle-cars,On-demand marketplace of for-hire vehicle rentals
Adrently,https://angel.co/company/adrently,Marketing SaaS for Multi-Family Real Estate
Amusing Quest,https://angel.co/company/amusing-quest,Marketplace for Kids' Services
Trendis,https://angel.co/company/trendisnow,World's first search engine for all of social media
Serenify,https://angel.co/company/serenify,Background checks for the peer-to-peer economy
Earth Accounting,https://angel.co/company/earth-accounting,Sustainable shopping made easy
eGenius Founders,https://angel.co/company/egenius-founders,Venture Builder
Hero,https://angel.co/company/hero-4,The Digital Handyman
24 Proof,https://angel.co/company/24-proof,We run #hackathon platform and #freelance #developer shop
A Carrot,https://angel.co/company/a-carrot-1,Quora for math
Blue Vigil,https://angel.co/company/blue-vigil,Keeping drones aloft for an indefinite duration 
Only4Stars I.S.E.C.,https://angel.co/company/only4stars-i-s-e-c,Modern take on a global football agency. 
Machinam,https://angel.co/company/machinam,Engaging digital scenario-based maths resources
HelpHive,https://angel.co/company/helphive,
AppVillage,https://angel.co/company/appvillage,The AppVillage is a community of entrepreneurs created to incubate and market applications
CandyCam Multimedia Robotics,https://angel.co/company/candycam-multimedia-robotics,Robotic tools for filmmakers.
PRISM,https://angel.co/company/prism-2,"Reat Time Fatigue Measurement, Monitoring and Mitigating"
BoxCat,https://angel.co/company/boxcat-1,Indie games collaboration micropublishing
Autography,https://angel.co/company/autography,Personalize & Autograph Digital Content
Composeright Software,https://angel.co/company/composeright-software-1,Re-writing the way we write in education
ADE,https://angel.co/company/ade-1,Data Analytics for Amazon Sellers
Vahalo,https://angel.co/company/stms,Infomation Management the way YOU want it
AudioTrip,https://angel.co/company/audiotrip,Local stories mobile guide
Shopilist,https://angel.co/company/shopilist,Travel shopping planning
SquadFusion,https://angel.co/company/squadfusion,Registration and membership management software for leagues and clubs
Viddid,https://angel.co/company/viddid,Social Video Convergence
Xylem,https://angel.co/company/xylem-1,Revolutionary mentor application
Olio City,https://angel.co/company/olio-city,Netflix for city discovery
FanZcall Media,https://angel.co/company/fanzcall-1,"Immersive, real-time sports engagement app"
Intralogue,https://angel.co/company/intralogue,An online research platform for creatives
Arthur,https://angel.co/company/joinarthur,Transform store associates into cross-channel marketers to boost spending & lifetime value
SushiVid,https://angel.co/company/sushivid,SushiVid connects brands to influencers for sponsorships
KenD Technologies,https://angel.co/company/kend,Medical VR Platform
Programmr,https://angel.co/company/programmr,We conduct coding contests and place the best programmers at startups in Silicon Valley. 
Natural Path Media,https://angel.co/company/natural-path-media,
Venddo,https://angel.co/company/venddo,We  find your right audience on Twitter
UserEvents,https://angel.co/company/userevents,"Making big data actionable, in an agile way."
SportsCstr,https://angel.co/company/sportscstr,Capturing fans passion for sports
211Tracker,https://angel.co/company/211tracker,Tracking Consumer engagement on products that are on display in a retail environment. 
Sfilatino,https://angel.co/company/sfilatino,Democratic Italian Revolutionary Meals
WikiVideo,https://angel.co/company/wikivideo,
Vgulp,https://angel.co/company/vgulp,The www of drinking - What to drink | where to drink | ways to drink
KeepUp,https://angel.co/company/keepup-1,Kayak for social media
Socialeyes,https://angel.co/company/socialeyes,Spontaneous activities nearby
CrowdInvest,https://angel.co/company/crowdinvest-1,Democratizing the asset management business by crowdsourcing the construction of ETF's.
L.O.A.F.,https://angel.co/company/l-o-a-f,"Money is trust, credit is social, character is collateral"
Counterfy,https://angel.co/company/counterfy,Protects consumers by unmasking online counterfeits 
GrabOn,https://angel.co/company/grabon-in,India's Largest Couponing Company! Check out our new home at https://goo.gl/C6v3Kn!
Witnex.com,https://angel.co/company/witnex-com,Bringing expert solutions to our litigation clients
SWX Technologies,https://angel.co/company/swx-technologies-1,Sports Wagering Exchange
Groopti,https://angel.co/company/groopti,Social eCommerce Meets Furniture
Hippily,https://angel.co/company/hippily,A marketplace for women to discover and buy curated fashion from unbranded sellers
The Profile Business,https://angel.co/company/the-profile-business-1,"PEOPLE, CUSTOMER & DOCUMENT  DECISION SUPPORT: AT A CLICK "
soZZial,https://angel.co/company/sozzial,GAMEbling = (Social + Gamified) Gaming
Digital Cowboys,https://angel.co/company/digital-cowboys,Hired Hands for the 21st Century
SmartExposeé,https://angel.co/company/smartexposee-1,Mobile Magazine marketplaces Network
eQmeet,https://angel.co/company/eqmeet,Augmented reality at work. Helping the world have better meetings
FashionLoyal,https://angel.co/company/fashionloyal,Platform that creates focused social networks
Test Precision,https://angel.co/company/test-precision,Adaptive SAT/ACT preparation software
Telller,https://angel.co/company/telller,Instagram + WhatsApp 
vreba,https://angel.co/company/vreba,The Real Estate Acquisition Application for Consumers
Curb,https://angel.co/company/curb-1,AI to help you eat smarter and lose weight. 
Tome Software,https://angel.co/company/tome-software,Innovation for the Internet of Things
Dormzy,https://angel.co/company/dormzy,
GoToInterview,https://angel.co/company/gotointerview,Video Interviewing For Employers With High-Turnover
Venomyx Therapeutics,https://angel.co/company/venomyx-therapeutics,Engineered Antitoxins
Applause,https://angel.co/company/applausetv,The Leading Live Stream Influencer Network
DenDen,https://angel.co/company/denden,We help shop owners increase sales through visibility on maps.
Samurai,https://angel.co/company/samurai-2,Turning data into action
